epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2050.33,1.43159,1.43801,1.80775,0.01851,0.4,0.01344,0.00652,2.49858,24.6524,4.11239,0.000996838,0.000996838,0.000996838
20,2186.84,1.36389,1.27906,1.72951,0.08679,0.4,0.19578,0.13621,2.27909,14.0791,3.17503,0.000996477,0.000996477,0.000996477
21,2430.34,1.54095,1.31946,1.86612,0.11432,0.3,0.20264,0.11126,2.00577,13.1366,2.74414,0.000996097,0.000996097,0.000996097
22,2558.14,1.41717,1.36614,1.82722,0.5,0.2,0.26137,0.14877,2.10804,11.9474,3.07092,0.000995697,0.000995697,0.000995697
23,2717.91,1.31455,1.25925,1.73824,0.10776,0.86983,0.15523,0.07756,2.06842,16.1563,2.94329,0.000995278,0.000995278,0.000995278
24,2858.02,1.36586,1.21392,1.72084,0.22222,0.2,0.21261,0.09129,2.13962,15.8546,3.07746,0.00099484,0.00099484,0.00099484
25,2998.76,1.34923,1.27744,1.68827,0.19989,0.4,0.32218,0.14305,2.22389,11.8132,3.05668,0.000994383,0.000994383,0.000994383
26,3070.6,1.34145,1.21508,1.72088,0.14803,0.3,0.28522,0.12828,2.11491,15.6515,2.74562,0.000993906,0.000993906,0.000993906
27,3132.31,1.30297,1.20531,1.70137,0.41071,0.6,0.55469,0.21535,1.90792,17.4972,2.68225,0.00099341,0.00099341,0.00099341
28,3250.57,1.25814,1.23837,1.64655,0.30425,0.6,0.44156,0.23366,1.90461,17.5069,2.30657,0.000992894,0.000992894,0.000992894
29,3315.43,1.3879,1.26162,1.77939,0.35288,0.5,0.42354,0.23145,1.66271,43.877,1.96156,0.000992359,0.000992359,0.000992359
30,3381.39,1.30597,1.18659,1.69082,0.82149,0.3,0.35984,0.16698,1.9679,19.1837,2.31406,0.000991805,0.000991805,0.000991805
31,3715.87,1.33486,1.21115,1.72496,0.39037,0.8,0.48651,0.25182,1.89229,2.97148,2.547,0.000991232,0.000991232,0.000991232
32,4030.36,1.28122,1.19301,1.72973,0.81406,0.8,0.77022,0.30281,1.88605,1.57597,2.77217,0.00099064,0.00099064,0.00099064
33,4800.87,1.35053,1.22532,1.72042,0.757,0.7,0.70622,0.31073,1.69237,1.67065,2.40775,0.000990028,0.000990028,0.000990028
34,4930.41,1.46855,1.3023,1.86217,0.73718,0.9,0.85169,0.49278,1.59166,1.05973,2.0677,0.000989398,0.000989398,0.000989398
35,5019.15,1.29066,1.24486,1.70786,0.6478,0.8,0.7269,0.43059,1.22979,1.1882,1.76509,0.000988748,0.000988748,0.000988748
36,5075.82,1.26595,1.14016,1.66513,0.58012,0.7,0.66873,0.49821,1.26109,1.37717,1.72788,0.000988079,0.000988079,0.000988079
37,5136.82,1.28478,1.17579,1.69732,0.76659,0.8,0.86388,0.52893,1.36702,1.29148,1.8225,0.000987391,0.000987391,0.000987391
38,5192.67,1.37203,1.22484,1.76798,0.75865,0.8,0.87155,0.53738,1.29954,1.70321,1.80839,0.000986684,0.000986684,0.000986684
39,5248.69,1.31893,1.18596,1.65239,0.71681,0.6,0.6753,0.29982,1.65575,3.07862,2.00694,0.000985958,0.000985958,0.000985958
40,5301.55,1.22313,1.17226,1.63652,0.81893,0.6,0.7213,0.27233,1.96778,2.15214,2.46326,0.000985213,0.000985213,0.000985213
41,5356.81,1.31065,1.20132,1.68348,0.61049,0.7,0.74008,0.30259,1.85285,1.7201,2.38966,0.000984449,0.000984449,0.000984449
42,5408.59,1.27552,1.20699,1.67027,1,0.75266,0.86817,0.51723,1.21324,1.79564,1.71627,0.000983666,0.000983666,0.000983666
43,5465.66,1.34922,1.1727,1.78673,0.65833,0.77248,0.68881,0.32651,1.90388,2.37176,2.6356,0.000982864,0.000982864,0.000982864
44,5517.62,1.1997,1.05081,1.59139,0.88915,0.9,0.87663,0.49435,1.50598,0.91409,1.95437,0.000982043,0.000982043,0.000982043
45,5568.02,1.29488,1.13039,1.66252,0.89821,0.88388,0.95167,0.4807,1.37074,0.97643,1.79117,0.000981204,0.000981204,0.000981204
46,5624.99,1.30929,1.13457,1.67362,0.72799,1,0.88218,0.48669,1.31608,1.03697,1.75654,0.000980345,0.000980345,0.000980345
47,5676.33,1.23899,1.14373,1.61861,0.79119,0.9,0.8937,0.40545,1.48815,1.36669,1.74971,0.000979468,0.000979468,0.000979468
48,5740.09,1.27513,1.13978,1.65111,0.70314,1,0.83654,0.45241,1.30795,1.5416,1.64175,0.000978572,0.000978572,0.000978572
49,5798.98,1.16544,1.11084,1.55531,0.68917,1,0.84628,0.47857,1.21905,1.2531,1.585,0.000977658,0.000977658,0.000977658
50,5852.09,1.14525,1.00917,1.55238,0.89436,1,0.98591,0.56331,1.18865,1.16705,1.52928,0.000976725,0.000976725,0.000976725
51,5906.46,1.29608,1.08809,1.7132,1,0.96887,0.995,0.56548,1.11282,1.51491,1.52607,0.000975773,0.000975773,0.000975773
52,5961.33,1.31822,1.20179,1.74492,0.7959,0.7,0.88276,0.469,1.36192,1.63872,1.70308,0.000974803,0.000974803,0.000974803
53,6015.05,1.21327,1.16408,1.62566,0.69082,0.89421,0.76796,0.34209,1.43175,2.25772,1.95087,0.000973814,0.000973814,0.000973814
54,6070.82,1.3273,1.14329,1.69907,0.96057,0.5,0.70915,0.37919,1.78298,1.78991,2.28591,0.000972806,0.000972806,0.000972806
55,6126.32,1.24028,1.16705,1.67977,0.83189,0.99048,0.895,0.53085,1.30252,1.05421,1.61166,0.00097178,0.00097178,0.00097178
56,6185.49,1.232,1.15027,1.61495,0.7543,0.9,0.93152,0.61743,1.11718,1.24717,1.46616,0.000970736,0.000970736,0.000970736
57,6239.59,1.27867,1.14601,1.67709,0.81528,0.88402,0.90598,0.66227,1.04403,1.3982,1.45229,0.000969673,0.000969673,0.000969673
58,6288.05,1.29698,1.15956,1.72539,0.98121,0.9,0.98591,0.71825,1.06058,1.07056,1.53927,0.000968592,0.000968592,0.000968592
59,6344.25,1.24043,1.13964,1.64697,1,0.89402,0.98591,0.70704,1.20019,1.06945,1.75434,0.000967493,0.000967493,0.000967493
60,6394.71,1.16933,1.10838,1.63197,1,0.98744,0.995,0.60081,1.18533,1.15748,1.68625,0.000966375,0.000966375,0.000966375
61,6456.39,1.21417,1.11983,1.64036,1,0.86984,0.97833,0.62728,1.18736,1.04244,1.63471,0.000965239,0.000965239,0.000965239
62,6511.29,1.24135,1.10113,1.62534,1,0.8889,0.9575,0.68961,1.21114,1.12387,1.64196,0.000964085,0.000964085,0.000964085
63,6558.31,1.173,1.02313,1.56826,0.79499,0.8,0.86219,0.57382,1.21286,2.03271,1.6111,0.000962913,0.000962913,0.000962913
64,6617.85,1.17662,1.03258,1.60539,0.46996,0.9,0.66869,0.3311,1.46577,2.96136,1.91355,0.000961723,0.000961723,0.000961723
65,6668.25,1.27028,1.05151,1.69229,0.77221,0.9,0.86617,0.43846,1.47537,1.74441,1.93626,0.000960515,0.000960515,0.000960515
66,6720.03,1.25409,1.10165,1.64996,0.97155,1,0.995,0.69477,1.18832,0.93863,1.58539,0.000959289,0.000959289,0.000959289
67,6775.1,1.21447,1.05508,1.59216,0.96341,0.9,0.97192,0.66052,0.97222,1.13524,1.38482,0.000958044,0.000958044,0.000958044
68,6835.4,1.22954,1.11793,1.60813,0.80608,0.9,0.95192,0.63562,1.0646,1.21295,1.50172,0.000956782,0.000956782,0.000956782
69,6886.7,1.1956,1.09601,1.60365,0.83293,1,0.96833,0.63915,1.11564,1.02495,1.63375,0.000955502,0.000955502,0.000955502
70,6947.62,1.22403,1.06696,1.60792,0.99072,1,0.995,0.54394,1.45797,0.87812,1.97094,0.000954205,0.000954205,0.000954205
71,7003.38,1.14081,1.02789,1.57116,0.97863,1,0.995,0.53115,1.38459,0.816,1.74886,0.000952889,0.000952889,0.000952889
72,7071.37,1.25192,1.01899,1.613,0.69755,0.92387,0.93006,0.701,0.88725,0.87165,1.33271,0.000951556,0.000951556,0.000951556
73,7120.27,1.23265,1.05608,1.63256,0.83083,1,0.9325,0.70935,0.86432,0.90953,1.33846,0.000950206,0.000950206,0.000950206
74,7174.91,1.27523,1.10292,1.70451,0.82977,0.97645,0.97833,0.61415,1.01944,0.9119,1.4773,0.000948837,0.000948837,0.000948837
75,7224.41,1.26302,1.08636,1.63928,0.81702,1,0.995,0.56633,1.06009,1.00919,1.49802,0.000947452,0.000947452,0.000947452
76,7277.16,1.1274,1.07987,1.54995,0.87558,1,0.97682,0.62833,1.07576,0.94274,1.49693,0.000946048,0.000946048,0.000946048
77,7327.55,1.15087,1.07844,1.59771,0.89934,0.89403,0.94167,0.60439,1.11001,0.92739,1.48985,0.000944628,0.000944628,0.000944628
78,7383.72,1.06591,1.00304,1.47265,0.99311,1,0.995,0.51555,1.45694,0.73776,1.85515,0.000943189,0.000943189,0.000943189
79,7438.02,1.23406,1.14204,1.65241,0.88774,1,0.98591,0.53094,1.31439,0.90787,1.77316,0.000941734,0.000941734,0.000941734
80,7488.41,1.1165,1.06634,1.5815,0.8983,1,0.98591,0.67404,1.15772,0.75984,1.64281,0.000940262,0.000940262,0.000940262
81,7545.39,1.03294,0.94936,1.48178,0.98654,1,0.995,0.70759,1.13636,0.71291,1.59937,0.000938772,0.000938772,0.000938772
82,7597.25,1.12511,1.04857,1.56274,0.97368,1,0.995,0.69223,1.09228,0.68854,1.51291,0.000937265,0.000937265,0.000937265
83,7646.3,1.07565,0.97014,1.50898,1,0.98364,0.995,0.70006,1.04754,0.70329,1.45206,0.000935741,0.000935741,0.000935741
84,7697.47,1.09571,1.02499,1.55176,0.81845,0.9018,0.96833,0.67056,1.07405,0.75853,1.42217,0.0009342,0.0009342,0.0009342
85,7756.42,1.10765,0.98026,1.52237,0.88019,0.9,0.95833,0.6931,0.98259,0.74918,1.37449,0.000932642,0.000932642,0.000932642
86,7809.58,1.06891,0.97578,1.5124,0.82222,1,0.84333,0.60701,1.00825,0.76288,1.41845,0.000931067,0.000931067,0.000931067
87,7864.29,1.08417,0.99235,1.54818,0.90809,1,0.995,0.58174,1.38349,0.75094,1.8461,0.000929476,0.000929476,0.000929476
88,7913.48,1.10045,0.93599,1.52526,0.89973,0.9,0.89599,0.52023,1.62775,0.92694,2.18207,0.000927867,0.000927867,0.000927867
89,7964.63,1.21603,1.07061,1.64988,0.99117,1,0.995,0.55152,1.3789,0.86909,1.86638,0.000926242,0.000926242,0.000926242
90,8014.18,1.1325,1.00292,1.54299,0.88596,1,0.98591,0.61418,1.02011,0.99115,1.42776,0.000924601,0.000924601,0.000924601
91,8069.19,1.08802,0.98054,1.52192,0.92445,1,0.995,0.56037,1.35966,0.88629,1.6443,0.000922942,0.000922942,0.000922942
92,8126.22,1.09823,0.93496,1.51396,0.97445,0.9,0.97833,0.58945,1.30476,0.83154,1.63042,0.000921268,0.000921268,0.000921268
93,8178.2,1.15847,1.00008,1.54851,0.89834,0.9,0.97192,0.65934,1.01497,0.77913,1.4139,0.000919576,0.000919576,0.000919576
94,8229.17,1.0862,0.8947,1.54294,0.82205,1,0.91722,0.62825,0.94348,0.84358,1.3943,0.000917869,0.000917869,0.000917869
95,8288.22,1.0965,0.95625,1.51913,0.65647,1,0.90868,0.58881,1.07681,0.96391,1.46167,0.000916145,0.000916145,0.000916145
96,8342.1,1.06386,1.01277,1.52429,0.96108,0.8,0.94825,0.5972,1.37134,1.0064,1.73766,0.000914405,0.000914405,0.000914405
97,8398.82,1.19144,0.99333,1.59214,0.7531,0.9,0.90864,0.60326,1.38768,0.92472,1.72754,0.000912649,0.000912649,0.000912649
98,8455.37,0.98319,0.90282,1.46389,0.8196,0.9,0.92643,0.65598,1.15889,0.85526,1.53455,0.000910876,0.000910876,0.000910876
99,8503.96,1.19219,1.079,1.60941,0.98349,0.9,0.97192,0.70621,0.97434,0.76383,1.36351,0.000909088,0.000909088,0.000909088
100,8559.67,1.16801,1.05943,1.60439,0.76328,0.96904,0.93152,0.63638,1.18152,0.75206,1.53638,0.000907284,0.000907284,0.000907284
101,8609.08,1.04301,0.97217,1.51259,0.75089,1,0.9044,0.58909,1.28397,0.79538,1.66168,0.000905463,0.000905463,0.000905463
102,8665.05,1.13415,1.01052,1.55175,1,0.79015,0.92833,0.64753,1.06782,0.89626,1.45195,0.000903627,0.000903627,0.000903627
103,8720.46,1.15225,1.02828,1.60961,0.62339,0.99358,0.86951,0.59575,1.0607,1.02185,1.43283,0.000901776,0.000901776,0.000901776
104,8773.84,1.11803,0.92179,1.52022,0.6849,0.9,0.78241,0.52665,1.30146,0.9944,1.59517,0.000899908,0.000899908,0.000899908
105,8830.86,1.09427,0.93903,1.47944,0.74111,0.9,0.78763,0.46654,1.44404,0.93145,1.75174,0.000898025,0.000898025,0.000898025
106,8881.7,1.13339,0.97907,1.5461,0.80224,0.9,0.81812,0.51921,1.39923,0.93101,1.68586,0.000896127,0.000896127,0.000896127
107,8938.22,1.05521,0.92436,1.47004,0.88869,0.9,0.82993,0.58864,1.09096,0.79783,1.47395,0.000894213,0.000894213,0.000894213
108,8991.33,1.07996,0.99657,1.48934,0.98197,1,0.995,0.70538,0.88375,0.70144,1.34755,0.000892283,0.000892283,0.000892283
1,61.869,1.58668,2.95185,2.12135,0.38889,0.2,0.14426,0.10119,0.36327,3.89092,0.94399,0.09406,6e-05,6e-05
2,121.149,1.39907,2.1593,1.87304,0.13081,0.3,0.08115,0.03542,2.08584,3.39066,3.09556,0.08713,0.000129986,0.000129986
3,182.948,1.39114,1.56835,1.79628,0.20145,0.2,0.19252,0.09032,1.82182,7.12647,2.47804,0.0801999,0.000199913,0.000199913
4,237.641,1.33284,1.35729,1.77101,0.25562,0.5,0.32164,0.12943,2.71497,10.373,4.62432,0.0732697,0.000269736,0.000269736
5,298.485,1.36677,1.43671,1.73698,0.66667,0.2,0.22773,0.10942,2.29057,8.35089,3.43138,0.0663394,0.00033941,0.00033941
6,368.057,1.44608,1.44362,1.81592,0.09091,0.5,0.13547,0.04055,2.40629,70.0653,5.22989,0.0594089,0.000408888,0.000408888
7,429.777,1.5018,1.52261,1.89671,0.0315,0.8,0.02956,0.01138,2.22142,276.243,9.49258,0.0524781,0.000478126,0.000478126
8,504.912,1.41772,1.42645,1.78057,0.08889,0.8,0.09166,0.03258,2.25084,65.3036,10.7861,0.0455471,0.000547079,0.000547079
9,575.699,1.43128,1.54398,1.83695,0.04052,0.8,0.04156,0.01296,2.52187,71.0841,5.05174,0.0386157,0.000615702,0.000615702
10,630.411,1.44551,1.52005,1.80402,0.00631,1,0.00765,0.00335,1.70946,inf,3.53968,0.031684,0.00068395,0.00068395
11,696.338,1.42007,1.51495,1.81887,0.00569,0.9,0.0054,0.00213,2.26808,inf,5.45609,0.0247518,0.000751779,0.000751779
12,763.554,1.59249,1.59828,1.97924,0.00287,0.7,0.00248,0.00098,2.40895,inf,4.65079,0.0178191,0.000819145,0.000819145
13,822.465,1.47032,1.55813,1.87403,0.00394,0.5,0.00448,0.00189,2.48872,537.389,5.47678,0.010886,0.000886004,0.000886004
14,888.974,1.50931,1.59464,1.893,0.00504,0.5,0.00548,0.00194,2.2544,401.085,3.9552,0.00395231,0.000952313,0.000952313
15,949.525,1.45405,1.51605,1.8503,0.00059,0.2,0.00033,0.00013,3.23465,inf,5.8593,0.000978873,0.000978873,0.000978873
16,1002.13,1.46832,1.48719,1.85976,0,0,0,0,4.19004,242.425,5.06548,0.000975773,0.000975773,0.000975773
17,1061.76,1.43597,1.508,1.84915,0.00074,0.3,0.00049,0.00023,3.9939,64.3216,4.78358,0.000972466,0.000972466,0.000972466
18,1113.02,1.46056,1.4826,1.85624,0.03545,0.2,0.0383,0.00713,2.6411,31.4932,4.30766,0.000968955,0.000968955,0.000968955
19,1174.11,1.38748,1.4269,1.79084,0.00774,0.2,0.00753,0.00194,3.42327,128.747,4.30819,0.000965239,0.000965239,0.000965239
20,1224.6,1.46759,1.43091,1.83934,0.03433,0.5,0.02888,0.00984,2.31897,43.0425,3.13773,0.000961322,0.000961322,0.000961322
21,1280.32,1.39377,1.35368,1.79778,0.07622,0.5,0.07424,0.02509,2.18732,20.6,3.39257,0.000957205,0.000957205,0.000957205
22,1334.82,1.37478,1.40818,1.81888,0.16177,0.4,0.09613,0.03616,2.14272,7.15095,2.88741,0.000952889,0.000952889,0.000952889
23,1390.07,1.36458,1.32904,1.77485,0.15074,0.2,0.05028,0.03507,2.60566,5.12764,3.20286,0.000948377,0.000948377,0.000948377
24,1446.87,1.37226,1.38657,1.75371,0.55098,0.7,0.69127,0.33373,1.88293,6.65474,3.15374,0.000943671,0.000943671,0.000943671
25,1510.51,1.35376,1.3976,1.75548,0.51402,0.84768,0.69876,0.31431,1.62483,5.74781,2.73037,0.000938772,0.000938772,0.000938772
26,1568.14,1.46581,1.42028,1.85726,0.53844,0.4,0.40419,0.22339,1.9191,3.96531,3.18787,0.000933683,0.000933683,0.000933683
27,1624.85,1.42372,1.32817,1.78465,0.42028,0.7,0.37206,0.18158,1.97137,3.90486,3.26266,0.000928405,0.000928405,0.000928405
28,1683.61,1.33413,1.32869,1.73867,0.59264,0.8,0.64742,0.23946,1.93515,4.38046,2.72892,0.000922942,0.000922942,0.000922942
29,1736.95,1.41077,1.38136,1.83072,0.7957,0.7,0.86097,0.36084,1.61033,3.4942,2.30216,0.000917296,0.000917296,0.000917296
30,1789.86,1.35671,1.35034,1.78137,0.63409,0.8681,0.80012,0.44062,1.42553,3.96063,1.92456,0.000911469,0.000911469,0.000911469
31,1844.75,1.2697,1.27443,1.71699,0.84146,0.8,0.82852,0.41057,1.42219,3.21706,1.84652,0.000905463,0.000905463,0.000905463
32,1910.68,1.23134,1.26158,1.66345,0.26773,0.6,0.20865,0.12481,1.33803,6.70273,1.74381,0.000899282,0.000899282,0.000899282
33,1971.33,1.32135,1.24578,1.74776,0.15501,0.5,0.13116,0.08292,1.35137,7.49495,1.7605,0.000892928,0.000892928,0.000892928
34,2028.13,1.31459,1.20689,1.68844,0.8054,0.3,0.43864,0.18586,1.87444,4.59647,2.23342,0.000886404,0.000886404,0.000886404
35,2078.05,1.40811,1.33271,1.82509,0.77814,0.5,0.64347,0.27769,1.93013,3.52813,2.33519,0.000879713,0.000879713,0.000879713
36,2136.53,1.33934,1.24204,1.71109,0.85999,0.61592,0.75374,0.35198,1.71363,3.34213,2.05638,0.000872857,0.000872857,0.000872857
37,2203.67,1.23721,1.21187,1.63295,0.67427,0.7,0.76658,0.38303,1.39396,3.74217,1.75097,0.000865839,0.000865839,0.000865839
38,2263.46,1.24402,1.16625,1.63915,0.64969,0.74396,0.76379,0.36292,1.45244,2.70362,1.8658,0.000858664,0.000858664,0.000858664
39,2316.02,1.26838,1.18985,1.69188,0.51777,0.86043,0.66356,0.30445,2.06932,2.72307,2.7007,0.000851333,0.000851333,0.000851333
40,2378.92,1.28137,1.19272,1.67309,0.65948,0.7763,0.67294,0.39538,1.43773,2.24906,1.80509,0.000843851,0.000843851,0.000843851
41,2437.96,1.28292,1.21956,1.72497,0.46259,0.9,0.54667,0.33439,1.12108,2.56005,1.53451,0.00083622,0.00083622,0.00083622
42,2497.3,1.21952,1.16532,1.64567,0.6682,0.6,0.68465,0.43917,1.20257,2.25912,1.6646,0.000828443,0.000828443,0.000828443
43,2558.04,1.27967,1.25914,1.76166,0.72035,0.77463,0.79784,0.51788,1.22545,2.18516,1.62924,0.000820525,0.000820525,0.000820525
44,2610.01,1.3131,1.31279,1.73763,0.81325,0.6,0.71121,0.48109,1.34674,2.60816,1.69615,0.000812468,0.000812468,0.000812468
45,2668.76,1.25251,1.28767,1.70863,0.41568,0.8,0.64415,0.41811,1.46385,3.24331,1.83975,0.000804277,0.000804277,0.000804277
46,2722.99,1.3441,1.28241,1.76636,0.54533,0.9,0.64684,0.42182,1.18046,3.05367,1.58621,0.000795954,0.000795954,0.000795954
47,2780.18,1.33798,1.22668,1.76781,0.74951,0.89783,0.895,0.56154,1.25964,1.6429,1.55895,0.000787503,0.000787503,0.000787503
48,2840.9,1.19218,1.1579,1.61535,0.76184,1,0.94192,0.62845,1.02848,1.33824,1.45681,0.000778929,0.000778929,0.000778929
49,2903.31,1.21677,1.2001,1.67162,1,0.99645,0.995,0.64418,0.97237,1.30458,1.43402,0.000770234,0.000770234,0.000770234
50,2954.92,1.19375,1.17798,1.65275,0.94163,0.9,0.97833,0.61392,1.21758,1.09875,1.66715,0.000761423,0.000761423,0.000761423
51,3009.73,1.24549,1.21522,1.65396,0.7374,0.8,0.82464,0.50743,1.35754,1.25843,1.73069,0.0007525,0.0007525,0.0007525
52,3060.52,1.20031,1.14417,1.64717,0.65718,0.9,0.80177,0.56347,1.04247,1.79229,1.42117,0.000743468,0.000743468,0.000743468
53,3119.98,1.20708,1.10981,1.65165,0.83266,0.8,0.86409,0.574,1.0888,1.98135,1.46775,0.000734332,0.000734332,0.000734332
54,3170.98,1.2333,1.18577,1.68799,0.96738,1,0.995,0.59072,1.16157,1.54317,1.60123,0.000725094,0.000725094,0.000725094
55,3220.56,1.20781,1.15881,1.61033,0.97942,1,0.995,0.61541,1.25929,1.14601,1.58803,0.000715761,0.000715761,0.000715761
56,3277.42,1.27283,1.20271,1.70772,0.60081,0.90323,0.77288,0.51839,1.0929,1.15071,1.4368,0.000706335,0.000706335,0.000706335
57,3338.62,1.2524,1.25858,1.65637,0.552,1,0.73627,0.50706,1.07774,1.18996,1.43317,0.00069682,0.00069682,0.00069682
58,3390.1,1.25642,1.20504,1.67753,1,0.88306,0.96643,0.64663,1.1506,0.99267,1.49859,0.000687222,0.000687222,0.000687222
59,3455,1.14132,1.13451,1.58005,0.9742,1,0.995,0.61349,1.19936,0.92593,1.58287,0.000677543,0.000677543,0.000677543
60,3505.72,1.14062,1.1111,1.57983,0.99127,1,0.995,0.68385,1.03274,0.84256,1.48398,0.000667789,0.000667789,0.000667789
61,3566.89,1.14646,1.08979,1.63884,0.98819,1,0.995,0.67552,0.95833,0.82474,1.40976,0.000657963,0.000657963,0.000657963
62,3626.45,1.10539,1.08385,1.59178,0.9756,1,0.995,0.7334,0.88978,0.85307,1.30489,0.000648071,0.000648071,0.000648071
63,3689.8,1.08724,1.06674,1.55132,1,0.876,0.98591,0.65332,1.0233,0.94547,1.42376,0.000638115,0.000638115,0.000638115
64,3756.23,1.16133,1.08379,1.60641,0.83287,0.99694,0.95833,0.65118,1.15148,0.9833,1.54761,0.000628101,0.000628101,0.000628101
65,3821.17,1.07138,1.00033,1.51339,0.90734,0.98076,0.95864,0.6571,1.12417,0.99274,1.50503,0.000618034,0.000618034,0.000618034
66,3873.93,1.10834,1.03242,1.53768,1,0.98033,0.995,0.65426,1.16822,1.11597,1.5661,0.000607916,0.000607916,0.000607916
67,3935.47,1.12036,1.0387,1.56045,0.98026,0.9,0.97833,0.54158,1.44828,0.99111,1.83915,0.000597754,0.000597754,0.000597754
68,3991.49,1.10031,1.04091,1.51486,0.89649,1,0.98591,0.6014,1.41727,0.85193,1.87956,0.000587551,0.000587551,0.000587551
69,4044.6,1.13395,1.05003,1.59119,0.99039,1,0.995,0.53921,1.36103,0.82431,1.81775,0.000577311,0.000577311,0.000577311
70,4105.69,1.1607,1.09539,1.58502,0.90149,1,0.98591,0.66301,1.11099,0.77309,1.47251,0.00056704,0.00056704,0.00056704
71,4165.93,1.11213,1.05263,1.54908,0.97139,1,0.995,0.66016,1.04069,0.80676,1.41942,0.000556742,0.000556742,0.000556742
72,4220.47,1.09568,1.08173,1.54167,0.84703,1,0.96773,0.63846,1.177,0.9593,1.53116,0.000546421,0.000546421,0.000546421
73,4273.74,1.09678,1.05514,1.54416,0.82486,1,0.96773,0.6153,1.14671,0.97804,1.50887,0.000536081,0.000536081,0.000536081
74,4322.58,1.08639,1.03295,1.54133,0.86857,0.9,0.91262,0.62133,1.02869,0.9547,1.46434,0.000525728,0.000525728,0.000525728
75,4380.68,1.04579,0.97452,1.48989,0.83332,1,0.94045,0.56532,1.20423,0.88924,1.55369,0.000515366,0.000515366,0.000515366
76,4442.12,1.07838,1.08503,1.51425,0.89944,1,0.98591,0.52583,1.43627,0.90927,1.73544,0.000505,0.000505,0.000505
77,4500.4,1.0748,1.00645,1.50642,0.91465,1,0.995,0.54499,1.40661,0.89941,1.72064,0.000494634,0.000494634,0.000494634
78,4550.72,1.06796,1.01048,1.54866,0.98783,1,0.995,0.63255,1.12767,0.86704,1.50373,0.000484272,0.000484272,0.000484272
79,4610.41,1.09419,1.04977,1.56497,0.99064,1,0.995,0.6705,1.01939,0.74216,1.37739,0.000473919,0.000473919,0.000473919
80,4662.63,1.01761,0.9252,1.50375,0.9913,1,0.995,0.67074,0.99179,0.76384,1.33151,0.000463579,0.000463579,0.000463579
81,4724.8,1.10852,1.02252,1.55964,0.99084,1,0.995,0.69029,1.00251,0.76587,1.33485,0.000453258,0.000453258,0.000453258
82,4776.8,1.09818,1.02813,1.58383,0.89178,1,0.98591,0.72023,1.03052,0.74905,1.35307,0.00044296,0.00044296,0.00044296
83,4830.97,1.14473,1.00588,1.59672,0.98205,1,0.995,0.743,0.9501,0.75431,1.31713,0.000432689,0.000432689,0.000432689
84,4887.79,1.02973,0.97474,1.50313,0.95027,1,0.995,0.76718,0.80368,0.74407,1.23144,0.000422449,0.000422449,0.000422449
85,4947.41,0.99392,0.94818,1.44579,0.94142,0.9,0.98591,0.7601,0.77857,0.70121,1.2188,0.000412246,0.000412246,0.000412246
86,4998.45,1.01204,0.95031,1.46445,0.89212,1,0.98591,0.77154,0.85012,0.6941,1.26761,0.000402084,0.000402084,0.000402084
87,5048.93,1.09347,1.00401,1.55268,0.90004,1,0.97682,0.73193,0.98029,0.67003,1.3709,0.000391966,0.000391966,0.000391966
88,5098.52,0.97231,0.93187,1.42372,0.96043,1,0.995,0.75525,1.01922,0.64224,1.40583,0.000381899,0.000381899,0.000381899
89,5156.81,1.08939,1.00835,1.56363,0.97264,1,0.995,0.74914,1.00216,0.63741,1.38976,0.000371885,0.000371885,0.000371885
90,5223.42,0.95436,0.92848,1.4224,0.97928,1,0.995,0.72255,0.9579,0.62668,1.35249,0.000361929,0.000361929,0.000361929
91,5283.69,1.02902,0.9284,1.51063,0.97339,1,0.995,0.7599,0.853,0.64491,1.26486,0.000352037,0.000352037,0.000352037
92,5351.21,1.0392,0.95642,1.4557,0.94893,1,0.995,0.76121,0.85579,0.63587,1.24156,0.000342211,0.000342211,0.000342211
93,5407.77,0.96684,0.88536,1.43596,0.99057,1,0.995,0.72161,0.90383,0.63294,1.26685,0.000332457,0.000332457,0.000332457
94,5466.94,1.02197,0.94793,1.48624,0.98686,1,0.995,0.72598,0.88154,0.66562,1.27086,0.000322778,0.000322778,0.000322778
95,5519.9,1.03448,0.89917,1.49528,0.89652,1,0.98591,0.71431,0.99199,0.70982,1.37644,0.00031318,0.00031318,0.00031318
96,5582.32,1.06062,0.95204,1.51658,0.99276,1,0.995,0.67465,1.03696,0.71764,1.42601,0.000303665,0.000303665,0.000303665
97,5633.69,0.99974,0.85769,1.46173,0.98678,1,0.995,0.64323,1.00517,0.72316,1.38919,0.000294239,0.000294239,0.000294239
98,5684.46,1.01421,0.86914,1.47999,0.95673,1,0.995,0.69948,0.90991,0.68536,1.29399,0.000284906,0.000284906,0.000284906
99,5741.78,1.00385,0.91877,1.46769,0.95556,1,0.995,0.71533,0.84543,0.66368,1.24848,0.000275668,0.000275668,0.000275668
100,5801.29,1.00785,0.90211,1.50929,0.97291,1,0.995,0.69695,0.92394,0.64836,1.30528,0.000266532,0.000266532,0.000266532
101,5864.51,0.97344,0.90049,1.45316,0.98528,1,0.995,0.67449,0.97742,0.65127,1.34361,0.0002575,0.0002575,0.0002575
